iterationName,context_id,gameid,time,trialNum,repNum,targetImg,timeFromMessage,clickedObj,correct,fullContext
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515578484e+12,13,3,COCO_val2014_000000006460.jpg,1292,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515585105e+12,1,0,COCO_val2014_000000251936.jpg,1523,target,true,"[{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515590078e+12,14,3,COCO_val2014_000000426611.jpg,1244,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515596061e+12,2,0,COCO_val2014_000000410114.jpg,2389,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515600878e+12,15,3,COCO_val2014_000000579970.jpg,1871,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515606054e+12,3,0,COCO_val2014_000000099115.jpg,1377,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515611434e+12,16,4,COCO_val2014_000000006460.jpg,1416,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515616452e+12,4,1,COCO_val2014_000000251936.jpg,1264,target,true,"[{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515621978e+12,17,4,COCO_val2014_000000579970.jpg,1702,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515627478e+12,5,1,COCO_val2014_000000410114.jpg,2248,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.56951563175e+12,18,4,COCO_val2014_000000426611.jpg,1134,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515638067e+12,6,1,COCO_val2014_000000099115.jpg,1482,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515642962e+12,19,4,COCO_val2014_000000571804.jpg,1016,target,true,"[{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515649535e+12,7,1,COCO_val2014_000000462006.jpg,2569,distr0,false,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515653993e+12,20,5,COCO_val2014_000000006460.jpg,1738,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515657179e+12,0,0,COCO_val2014_000000191925.jpg,2229,target,true,"[{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515657265e+12,8,2,COCO_val2014_000000251936.jpg,1774,target,true,"[{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515663463e+12,21,5,COCO_val2014_000000579970.jpg,1816,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515668567e+12,1,0,COCO_val2014_000000476552.jpg,3018,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515673234e+12,9,2,COCO_val2014_000000099115.jpg,1820,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.569515677843e+12,22,5,COCO_val2014_000000426611.jpg,1303,target,true,"[{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515686609e+12,2,0,COCO_val2014_000000557780.jpg,4341,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515689454e+12,10,2,COCO_val2014_000000462006.jpg,1779,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""target""}]"
testing,63,9475-dad5ed1a-d420-42fe-8523-f49692fce984,1.56951569405e+12,23,5,COCO_val2014_000000571804.jpg,1133,target,true,"[{""url"":""COCO_val2014_000000426611.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000579970.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000006460.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000571804.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515700057e+12,3,0,COCO_val2014_000000312237.jpg,1560,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515705801e+12,11,2,COCO_val2014_000000410114.jpg,1729,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515712732e+12,4,1,COCO_val2014_000000557780.jpg,3370,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515716553e+12,12,3,COCO_val2014_000000462006.jpg,1563,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515726072e+12,5,1,COCO_val2014_000000312237.jpg,5751,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.5695157296e+12,13,3,COCO_val2014_000000251936.jpg,3681,target,true,"[{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515735208e+12,6,1,COCO_val2014_000000191925.jpg,1601,target,true,"[{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515740849e+12,14,3,COCO_val2014_000000099115.jpg,1627,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515747018e+12,7,1,COCO_val2014_000000476552.jpg,2438,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515751109e+12,15,3,COCO_val2014_000000410114.jpg,996,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.56951575712e+12,8,2,COCO_val2014_000000557780.jpg,1646,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515763643e+12,16,4,COCO_val2014_000000462006.jpg,2673,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515768536e+12,9,2,COCO_val2014_000000312237.jpg,2145,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515774236e+12,17,4,COCO_val2014_000000099115.jpg,2014,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515778522e+12,10,2,COCO_val2014_000000476552.jpg,1370,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515784739e+12,18,4,COCO_val2014_000000251936.jpg,1652,target,true,"[{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515790188e+12,11,2,COCO_val2014_000000191925.jpg,1913,target,true,"[{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515795258e+12,19,4,COCO_val2014_000000410114.jpg,1326,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515801323e+12,12,3,COCO_val2014_000000557780.jpg,2038,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515806305e+12,20,5,COCO_val2014_000000099115.jpg,1424,target,true,"[{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.56951581207e+12,13,3,COCO_val2014_000000312237.jpg,1579,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""target""}]"
testing,54,2837-8124bc31-8c9d-4fe6-a43f-837e43e2073f,1.569515817594e+12,21,5,COCO_val2014_000000251936.jpg,1432,target,true,"[{""url"":""COCO_val2014_000000410114.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000462006.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000099115.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000251936.jpg"",""targetStatus"":""target""}]"
testing,19,3861-fbb196ea-e53e-4bf7-9646-2b310ec8585b,1.569515822971e+12,14,3,COCO_val2014_000000476552.jpg,1349,target,true,"[{""url"":""COCO_val2014_000000191925.jpg"",""targetStatus"":""distr2""},{""url"":""COCO_val2014_000000557780.jpg"",""targetStatus"":""distr1""},{""url"":""COCO_val2014_000000312237.jpg"",""targetStatus"":""distr0""},{""url"":""COCO_val2014_000000476552.jpg"",""targetStatus"":""target""}]"
