iterationName,context_id,gameid,time,trialNum,repNum,targetImg,msg,timeFromRoundStart
testing,43,0289-30fb89c8-b9e5-4c11-b2ae-8c6a27361dfe,1.555276677698e+12,4,1,COCO_val2014_000000053697.jpg,sdfds,846
testing,43,0289-30fb89c8-b9e5-4c11-b2ae-8c6a27361dfe,1.555276685955e+12,5,1,COCO_val2014_000000548523.jpg,sadddddf,2776
testing,43,0289-30fb89c8-b9e5-4c11-b2ae-8c6a27361dfe,1.555276750422e+12,6,1,COCO_val2014_000000454907.jpg,sdfds,729
testing,43,0289-30fb89c8-b9e5-4c11-b2ae-8c6a27361dfe,1.555276759919e+12,7,1,COCO_val2014_000000027285.jpg,sdfsdf,3280
testing,43,0289-30fb89c8-b9e5-4c11-b2ae-8c6a27361dfe,1.555276765153e+12,8,2,COCO_val2014_000000454907.jpg,sdfdsdsf,1739
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.55527683524e+12,0,0,COCO_val2014_000000181572.jpg,sds,749
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.555276853605e+12,1,0,COCO_val2014_000000058393.jpg,sdsd,13489
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.555276865749e+12,2,0,COCO_val2014_000000247609.jpg,jhj,1953
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.555276874802e+12,3,0,COCO_val2014_000000352936.jpg,weq,1000
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.555276889101e+12,4,1,COCO_val2014_000000247609.jpg,",m,mkl",2054
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.555276898689e+12,5,1,COCO_val2014_000000058393.jpg,kkj,1575
testing,97,9316-e9c95a8b-62b0-48ce-b78a-fa30c7ce6c69,1.555276913628e+12,6,1,COCO_val2014_000000352936.jpg,kjkj,1227
testing,8,8142-13ab1925-80fd-4165-9285-c7b233b5f10c,1.555305333118e+12,0,0,COCO_val2014_000000359574.jpg,the target is a cat that's laying in the sun on a bed,38226
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311335291e+12,0,0,COCO_val2014_000000214919.jpg,"the target is a bowl with three sections, broccoli on the left, corn on the right...",26786
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311345583e+12,1,0,COCO_val2014_000000159716.jpg,asdf,222
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311355194e+12,2,0,COCO_val2014_000000558640.jpg,asdf,274
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311362648e+12,3,0,COCO_val2014_000000256660.jpg,asdf,271
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.55531137011e+12,4,1,COCO_val2014_000000558640.jpg,asdf,212
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311380705e+12,5,1,COCO_val2014_000000256660.jpg,asdf,242
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311390493e+12,6,1,COCO_val2014_000000214919.jpg,asdf,224
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.55531139738e+12,7,1,COCO_val2014_000000159716.jpg,asdf,237
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311404043e+12,8,2,COCO_val2014_000000214919.jpg,asdf,222
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311408958e+12,8,2,COCO_val2014_000000214919.jpg,asdf,335
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311410169e+12,9,2,COCO_val2014_000000256660.jpg,asdf,203
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311419058e+12,10,2,COCO_val2014_000000558640.jpg,asdf,313
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311425773e+12,11,2,COCO_val2014_000000159716.jpg,asdf,217
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311431872e+12,12,3,COCO_val2014_000000214919.jpg,asdf,170
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311439568e+12,13,3,COCO_val2014_000000256660.jpg,asdf,255
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311445508e+12,14,3,COCO_val2014_000000159716.jpg,asdf,199
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311451741e+12,15,3,COCO_val2014_000000558640.jpg,asdf,180
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311457612e+12,16,4,COCO_val2014_000000159716.jpg,asdf,210
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311464595e+12,17,4,COCO_val2014_000000558640.jpg,asdf,231
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311470168e+12,18,4,COCO_val2014_000000256660.jpg,asdf,227
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311475983e+12,19,4,COCO_val2014_000000214919.jpg,asdf,241
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311481552e+12,20,5,COCO_val2014_000000159716.jpg,asdf,273
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311487736e+12,21,5,COCO_val2014_000000214919.jpg,asdf,213
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311498414e+12,22,5,COCO_val2014_000000256660.jpg,asdf,233
testing,13,5051-472d790c-b519-4755-b62e-117ab73a728a,1.555311504437e+12,23,5,COCO_val2014_000000558640.jpg,asdf,256
testing,8,8651-39d6c6e8-c4b1-4d21-97b5-8dd5f3664b1c,1.555350966683e+12,0,0,COCO_val2014_000000567603.jpg,asdf,391
testing,8,8651-39d6c6e8-c4b1-4d21-97b5-8dd5f3664b1c,1.555350973856e+12,1,0,COCO_val2014_000000231408.jpg,asdf,345
testing,42,3323-a7e50232-82a1-465f-ac62-ae63267779b5,1.55535132842e+12,0,0,COCO_val2014_000000098895.jpg,asdf,373
testing,42,3323-a7e50232-82a1-465f-ac62-ae63267779b5,1.555351333732e+12,0,0,COCO_val2014_000000098895.jpg,asdf,304
testing,4,7977-7868a632-90c2-4280-89d4-afd356008814,1.555351366382e+12,0,0,COCO_val2014_000000479099.jpg,asdf,205
testing,4,7977-7868a632-90c2-4280-89d4-afd356008814,1.55535137217e+12,0,0,COCO_val2014_000000479099.jpg,assdf,1271
testing,54,4134-94b3ae0a-326f-4f79-b699-3b533ad76eac,1.555351456146e+12,0,0,COCO_val2014_000000000544.jpg,asdf,323
testing,54,4134-94b3ae0a-326f-4f79-b699-3b533ad76eac,1.555351466006e+12,1,0,COCO_val2014_000000264382.jpg,asdf,284
testing,54,4134-94b3ae0a-326f-4f79-b699-3b533ad76eac,1.555351468758e+12,1,0,COCO_val2014_000000264382.jpg,asdf,198
testing,54,4134-94b3ae0a-326f-4f79-b699-3b533ad76eac,1.555351475498e+12,2,0,COCO_val2014_000000247378.jpg,asdf,498
testing,54,4134-94b3ae0a-326f-4f79-b699-3b533ad76eac,1.555351490069e+12,3,0,COCO_val2014_000000144938.jpg,asdf asdf asdf ,4004
testing,54,4134-94b3ae0a-326f-4f79-b699-3b533ad76eac,1.555351497021e+12,3,0,COCO_val2014_000000144938.jpg,asdf ??????????,6366
testing,95,1661-775d28ec-47f7-42db-ac03-0c8cdd901b59,1.555352659243e+12,0,0,COCO_val2014_000000331646.jpg,asdf asdf ,704
testing,54,6412-469bdaf1-0472-4329-86f6-9295b7bde890,1.555352756269e+12,0,0,COCO_val2014_000000000544.jpg,asdf asdf asdf ,1105
testing,54,6412-469bdaf1-0472-4329-86f6-9295b7bde890,1.555352767775e+12,1,0,COCO_val2014_000000144938.jpg,asdf ?????,11268
testing,54,6412-469bdaf1-0472-4329-86f6-9295b7bde890,1.555352768864e+12,1,0,COCO_val2014_000000144938.jpg,asdF ?asdf ?aSDF? ,973
testing,54,6412-469bdaf1-0472-4329-86f6-9295b7bde890,1.555352769837e+12,1,0,COCO_val2014_000000144938.jpg,asdF ?aSD?F ?ASdf ,890
testing,66,9742-ac43fc68-8bd2-4bbc-a816-489522cc67d0,1.5553528657e+12,0,0,COCO_val2014_000000043314.jpg,asdf ,250
testing,66,9742-ac43fc68-8bd2-4bbc-a816-489522cc67d0,1.555352867534e+12,0,0,COCO_val2014_000000043314.jpg,asdf asdf asdf ,914
testing,66,9742-ac43fc68-8bd2-4bbc-a816-489522cc67d0,1.555352874954e+12,1,0,COCO_val2014_000000514518.jpg,asdf asdf ,723
testing,66,9742-ac43fc68-8bd2-4bbc-a816-489522cc67d0,1.55535287561e+12,1,0,COCO_val2014_000000514518.jpg,asdf ,263
testing,66,9742-ac43fc68-8bd2-4bbc-a816-489522cc67d0,1.555352877031e+12,1,0,COCO_val2014_000000514518.jpg,????,751
testing,88,7040-f3dac05c-2331-4aaa-8542-9818a7282612,1.555352945555e+12,0,0,COCO_val2014_000000326420.jpg,asdf asdf ,2921
testing,88,7040-f3dac05c-2331-4aaa-8542-9818a7282612,1.55535295804e+12,1,0,COCO_val2014_000000278973.jpg,new,237
testing,88,7040-f3dac05c-2331-4aaa-8542-9818a7282612,1.555352967603e+12,2,0,COCO_val2014_000000192838.jpg,asdf,287
testing,88,7040-f3dac05c-2331-4aaa-8542-9818a7282612,1.555352977709e+12,3,0,COCO_val2014_000000542163.jpg,nnnnnnnn,1209
testing,88,7040-f3dac05c-2331-4aaa-8542-9818a7282612,1.555352986513e+12,4,1,COCO_val2014_000000326420.jpg,asdf asdf ,669
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353838622e+12,0,0,COCO_val2014_000000331727.jpg,says chs on back,2191
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.55535385137e+12,1,0,COCO_val2014_000000396542.jpg,red backpack,1596
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353865333e+12,2,0,COCO_val2014_000000241638.jpg,yellow hat,5790
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.55535387379e+12,3,0,COCO_val2014_000000249687.jpg,kid,446
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353882676e+12,4,1,COCO_val2014_000000331727.jpg,chs,356
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353891165e+12,5,1,COCO_val2014_000000249687.jpg,kid,374
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353900196e+12,6,1,COCO_val2014_000000241638.jpg,yellow cap,1350
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353909748e+12,7,1,COCO_val2014_000000396542.jpg,red backpack,1940
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353918038e+12,8,2,COCO_val2014_000000331727.jpg,chs,622
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353930172e+12,9,2,COCO_val2014_000000396542.jpg,red backpack,1391
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353937492e+12,10,2,COCO_val2014_000000249687.jpg,kid,356
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.5553539458e+12,11,2,COCO_val2014_000000241638.jpg,yellow hat,1093
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353953603e+12,12,3,COCO_val2014_000000331727.jpg,chs,244
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353963667e+12,13,3,COCO_val2014_000000396542.jpg,red backpack,1461
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.55535397322e+12,14,3,COCO_val2014_000000241638.jpg,yellow hat,1213
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353982043e+12,15,3,COCO_val2014_000000249687.jpg,kid,406
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.5553539907e+12,16,4,COCO_val2014_000000241638.jpg,yellow hat,1245
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.55535399612e+12,0,0,COCO_val2014_000000315939.jpg,a man and a woman standing by a bench,10559
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555353998853e+12,17,4,COCO_val2014_000000331727.jpg,chs,245
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555354013175e+12,18,4,COCO_val2014_000000396542.jpg,red backpack,1269
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354018829e+12,1,0,COCO_val2014_000000248382.jpg,woman in an orange sari sitting on a bench,8044
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555354020608e+12,19,4,COCO_val2014_000000249687.jpg,kid,372
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555354029145e+12,20,5,COCO_val2014_000000241638.jpg,yellow hat,1167
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354036222e+12,2,0,COCO_val2014_000000388398.jpg,woman in orange sari,4594
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555354037071e+12,21,5,COCO_val2014_000000249687.jpg,kid,380
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555354045081e+12,22,5,COCO_val2014_000000331727.jpg,chs,491
pilot0,3,4891-a9def950-a0fa-4d7b-a9ad-b34b5afac491,1.555354054964e+12,23,5,COCO_val2014_000000396542.jpg,red backpack,1302
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354060957e+12,3,0,COCO_val2014_000000504977.jpg,African-American woman on bench,9964
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354079397e+12,4,1,COCO_val2014_000000315939.jpg,man and woman standing,4832
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354096243e+12,5,1,COCO_val2014_000000388398.jpg,2 children sitting on a bench,5841
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354110509e+12,6,1,COCO_val2014_000000248382.jpg,orange sari,2184
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354131915e+12,0,0,COCO_val2014_000000476258.jpg,has a yellow and black outfit,4247
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354132871e+12,7,1,COCO_val2014_000000504977.jpg,old woman with purse,3491
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354146733e+12,8,2,COCO_val2014_000000388398.jpg,children,1816
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354150046e+12,1,0,COCO_val2014_000000251857.jpg,white pants with a red stripe,7966
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354159733e+12,9,2,COCO_val2014_000000315939.jpg,man + woman,3221
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354171559e+12,10,2,COCO_val2014_000000504977.jpg,old woman with purse,3476
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354176399e+12,2,0,COCO_val2014_000000017003.jpg,black outfit with a hat and glasses skating towards the right,15415
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354182912e+12,11,2,COCO_val2014_000000248382.jpg,orange sari,3157
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.55535419328e+12,12,3,COCO_val2014_000000315939.jpg,man and woman,2118
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354200247e+12,3,0,COCO_val2014_000000135785.jpg,doing a kick alone in the scene,7385
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354204863e+12,13,3,COCO_val2014_000000388398.jpg,children,1501
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354216674e+12,4,1,COCO_val2014_000000251857.jpg,pants with red stripe,3423
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354217431e+12,14,3,COCO_val2014_000000504977.jpg,old woman with purse,3816
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.55535422714e+12,5,1,COCO_val2014_000000476258.jpg,yellow and black,1978
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354228289e+12,15,3,COCO_val2014_000000248382.jpg,orange sari,2356
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.55535423953e+12,16,4,COCO_val2014_000000248382.jpg,orange sari,2125
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354239797e+12,6,1,COCO_val2014_000000135785.jpg,kick alone,1239
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354249609e+12,17,4,COCO_val2014_000000388398.jpg,children,2114
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354253434e+12,7,1,COCO_val2014_000000017003.jpg,hat right,3853
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354261226e+12,18,4,COCO_val2014_000000504977.jpg,old woman with purse,3712
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354265796e+12,8,2,COCO_val2014_000000476258.jpg,yellow,934
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354271997e+12,19,4,COCO_val2014_000000315939.jpg,man and woman,2318
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354274898e+12,9,2,COCO_val2014_000000251857.jpg,red,628
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.55535428232e+12,20,5,COCO_val2014_000000504977.jpg,old woman with purse,3318
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354287272e+12,10,2,COCO_val2014_000000135785.jpg,kick ,1785
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354292345e+12,21,5,COCO_val2014_000000248382.jpg,orange sari,2514
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354301527e+12,11,2,COCO_val2014_000000017003.jpg,hat,506
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.55535430281e+12,22,5,COCO_val2014_000000388398.jpg,children,2387
pilot0,65,2635-51f6aa15-c301-4b51-b134-c229603e1be5,1.555354311681e+12,23,5,COCO_val2014_000000315939.jpg,man and woman,2033
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354315212e+12,12,3,COCO_val2014_000000135785.jpg,kick alone,2684
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.55535432609e+12,13,3,COCO_val2014_000000017003.jpg,hat,1416
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354335393e+12,14,3,COCO_val2014_000000251857.jpg,red,470
pilot0,89,2575-894b8bf3-1a9e-40c8-acd2-9b3b73641f4a,1.555354345039e+12,15,3,COCO_val2014_000000476258.jpg,yellow,943
